id,character,reading,sound_elem,is_primary
5973,"嶢","요",,1
5974,"幺","요",,1
5975,"徭","요",,1
5976,"徼","요",,1
5977,"拗","요",,1
5978,"搖","요",,1
5979,"撓","뇨",,1
5980,"撓","요",,0
5981,"擾","요",,1
5982,"暚","요",,1
5983,"曜","요",,1
5984,"枖","요",,1
5985,"榣","요",,1
5986,"橈","요",,1
5987,"殀","요",,1
5988,"淖","뇨",,1
5989,"淖","요",,0
5990,"澆","요",,1
5991,"烑","요",,1
5992,"燿","요",,1
5993,"珧","요",,1
5994,"瑤","요",,1
5995,"祅","요",,1
5996,"穾","요",,1
5997,"窅","요",,1
5998,"窈","요",,1
5999,"窯","요",,1
6000,"繇","요",,1
6001,"繞","요",,1
6002,"耀","요",,1
6003,"腰","요",,1
6004,"蕘","요",,1
6005,"蟯","요",,1
6006,"要","요",,1
6007,"謠","요",,1
6008,"遙","요",,1
6009,"遶","요",,1
6010,"邀","요",,1
6011,"鐃","뇨",,1
6012,"鐃","요",,0
6013,"饒","요",,1
6014,"鬧","뇨",,1
6015,"鬧","요",,0
6016,"鷂","요",,1
6017,"慾","욕",,1
6018,"欲","욕",,1
6019,"浴","욕",,1
6020,"溽","욕",,1
6021,"縟","욕",,1
6022,"蓐","욕",,1
6023,"褥","욕",,1
6024,"辱","욕",,1
6025,"俑","용",,1
6026,"傛","용",,1
6027,"傭","용",,1
6028,"冗","용",,1
6029,"埇","용",,1
6030,"墉","용",,1
6031,"媶","용",,1
6032,"宂","용",,1
6033,"嵱","용",,1
6034,"庸","용",,1
6035,"恿","용",,1
6036,"慂","용",,1
6037,"慵","용",,1
6038,"憃","용",,1
6039,"榕","용",,1
6040,"槦","용",,1
6041,"涌","용",,1
6042,"湧","용",,1
6043,"溶","용",,1
6044,"熔","용",,1
6045,"瑢","용",,1
6046,"用","용",,1
6047,"甬","용",,1
6048,"硧","용",,1
6049,"聳","용",,1
6050,"舂","용",,1
6051,"茸","용",,1
6052,"蓉","용",,1
6053,"蛹","용",,1
6054,"踊","용",,1
6055,"踴","용",,1
6056,"鎔","용",,1
6057,"鏞","용",,1
6058,"于","우",,1
6059,"亴","우",,1
6060,"优","우",,1
6061,"俁","우",,1
6062,"偊","우",,1
6063,"偶","우",,1
6064,"優","우",,1
6065,"又","우",,1
6066,"右","우",,1
6067,"吁","우",,1
6068,"吘","우",,1
6069,"圩","우",,1
6070,"堣","우",,1
6071,"寓","우",,1
6072,"尤","우",,1
6073,"嵎","우",,1
6074,"庽","우",,1
6075,"愚","우",,1
6076,"慪","우",,1
6077,"憂","우",,1
6078,"扜","우",,1
6079,"扝","우",,1
6080,"旴","우",,1
6081,"杅","우",,1
6082,"楀","우",,1
6083,"湡","우",,1
6084,"澞","우",,1
6085,"瀀","우",,1
6086,"牛","우",,1
6087,"玗","우",,1
6088,"瑀","우",,1
6089,"疣","우",,1
6090,"盂","우",,1
6091,"盓","우",,1
6092,"盱","우",,1
6093,"祐","우",,1
6094,"祤","우",,1
6095,"禑","우",,1
6096,"禹","우",,1
6097,"穻","우",,1
6098,"竽","우",,1
6099,"紆","우",,1
6100,"羽","우",,1
6101,"耦","우",,1
6102,"耰","우",,1
6103,"芋","우",,1
6104,"芋","후",,0
6105,"萭","우",,1
6106,"藕","우",,1
6107,"虞","우",,1
6108,"訏","우",,1
6109,"訧","우",,1
6110,"謣","우",,1
6111,"踽","우",,1
6112,"迂","우",,1
6113,"迶","우",,1
6114,"遇","우",,1
6115,"邘","우",,1
6116,"郵","우",,1
6117,"鄅","우",,1
6118,"釪","우",,1
6119,"鍝","우",,1
6120,"隅","우",,1
6121,"雩","우",,1
6122,"麀","우",,1
6123,"麌","우",,1
6124,"齲","우",,1
6125,"勖","욱",,1
6126,"彧","욱",,1
6127,"旭","욱",,1
6128,"昱","욱",,1
6129,"栯","욱",,1
6130,"煜","욱",,1
6131,"稢","욱",,1
6132,"稶","욱",,1
6133,"郁","욱",,1
6134,"頊","욱",,1
6135,"云","운",,1
6136,"員","운",,1
6137,"員","원",,0
6138,"夽","운",,1
6139,"妘","운",,1
6140,"惲","운",,1
6141,"抎","운",,1
6142,"暈","운",,1
6143,"暈","훈",,0
6144,"橒","운",,1
6145,"殞","운",,1
6146,"沄","운",,1
6147,"溳","운",,1
6148,"澐","운",,1
6149,"熉","운",,1
6150,"篔","운",,1
6151,"紜","운",,1
6152,"耘","운",,1
6153,"蕓","운",,1
6154,"蝹","운",,1
6155,"賱","운",,1
6156,"運","운",,1
6157,"鄆","운",,1
6158,"鄖","운",,1
6159,"隕","운",,1
6160,"雲","운",,1
6161,"霣","운",,1
6162,"韵","운",,1
6163,"韻","운",,1
6164,"灪","울",,1
6165,"菀","울",,1
6166,"蔚","울",,1
6167,"鬱","울",,1
6168,"僌","웅",,1
6169,"熊","웅",,1
6170,"雄","웅",,1
6171,"倇","원",,1
6172,"冤","원",,1
6173,"原","원",,1
6174,"圓","원",,1
6175,"垣","원",,1
6176,"妴","원",,1
6177,"媛","원",,1
6178,"嫄","원",,1
6179,"寃","원",,1
6180,"怨","원",,1
6181,"愿","원",,1
6182,"援","원",,1
6183,"楥","원",,1
6184,"榬","원",,1
6185,"沅","원",,1
6186,"洹","원",,1
6187,"洹","환",,0
6188,"湲","원",,1
6189,"溒","원",,1
6190,"爰","원",,1
6191,"猨","원",,1
6192,"猿","원",,1
6193,"瑗","원",,1
6194,"盶","원",,1
6195,"笎","원",,1
6196,"芫","원",,1
6197,"苑","원",,1
6198,"蒝","원",,1
6199,"薗","원",,1
6200,"薳","원",,1
6201,"薳","위",,0
6202,"蜿","원",,1
6203,"袁","원",,1
6204,"褑","원",,1
6205,"謜","원",,1
6206,"貟","원",,1
6207,"轅","원",,1
6208,"邍","원",,1
6209,"邧","원",,1
6210,"院","원",,1
6211,"願","원",,1
6212,"騵","원",,1
6213,"鴛","원",,1
6214,"鵷","원",,1
6215,"黿","원",,1
6216,"刖","월",,1
6217,"月","월",,1
6218,"泧","월",,1
6219,"粤","월",,1
6220,"越","월",,1
6221,"鉞","월",,1
6222,"位","위",,1
6223,"偉","위",,1
6224,"僞","위",,1
6225,"危","위",,1
6226,"喟","위",,1
6227,"圍","위",,1
6228,"委","위",,1
6229,"威","위",,1
6230,"尉","위",,1
6231,"幃","위",,1
6232,"慰","위",,1
6233,"暐","위",,1
6234,"洈","위",,1
6235,"渭","위",,1
6236,"湋","위",,1
6237,"煒","위",,1
6238,"煒","휘",,0
6239,"煟","위",,1
6240,"熨","위",,1
6241,"爲","위",,1
6242,"瑋","위",,1
6243,"痿","위",,1
6244,"緯","위",,1
6245,"胃","위",,1
6246,"萎","위",,1
6247,"葦","위",,1
6248,"葳","위",,1
6249,"蔿","위",,1
6250,"蝟","위",,1
6251,"衛","위",,1
6252,"衞","위",,1
6253,"褘","위",,1
6254,"諉","위",,1
6255,"謂","위",,1
6256,"逶","위",,1
6257,"違","위",,1
6258,"鄬","위",,1
6259,"闈","위",,1
6260,"韋","위",,1
6261,"韙","위",,1
6262,"韡","위",,1
6263,"餧","위",,1
6264,"骪","위",,1
6265,"魏","위",,1
6266,"乳","유",,1
6267,"侑","유",,1
6268,"俞","유",,1
6269,"儒","유",,1
6270,"兪","유",,1
6271,"冘","유",,1
6272,"呦","유",,1
6273,"唯","유",,1
6274,"喩","유",,1
6275,"囿","유",,1
6276,"壝","유",,1
6277,"姷","유",,1
6278,"婑","유",,1
6279,"婾","유",,1
6280,"嬬","유",,1
6281,"孺","유",,1
6282,"宥","유",,1
6283,"岰","유",,1
6284,"帷","유",,1
6285,"幼","유",,1
6286,"幽","유",,1
6287,"庾","유",,1
6288,"忸","뉴",,1
6289,"忸","유",,0
6290,"悠","유",,1
6291,"惟","유",,1
6292,"愈","유",,1
6293,"愉","유",,1
6294,"揄","유",,1
6295,"揉","유",,1
6296,"攸","유",,1
6297,"曘","유",,1
6298,"有","유",,1
6299,"杻","뉴",,1
6300,"杻","유",,0
6301,"柔","유",,1
6302,"柚","유",,1
6303,"桵","유",,1
6304,"楡","유",,1
6305,"楢","유",,1
6306,"槱","유",,1
6307,"沑","뉴",,1
6308,"沑","뉵",,0
6309,"沑","유",,0
6310,"油","유",,1
6311,"泑","유",,1
6312,"洧","유",,1
6313,"浟","유",,1
6314,"游","유",,1
6315,"湵","유",,1
6316,"滺","유",,1
6317,"濡","유",,1
6318,"濰","유",,1
6319,"瀢","유",,1
6320,"煣","유",,1
6321,"燸","유",,1
6322,"牖","유",,1
6323,"猶","유",,1
6324,"猷","유",,1
6325,"琟","유",,1
6326,"瑈","유",,1
6327,"瑜","유",,1
6328,"甤","유",,1
6329,"由","유",,1
6330,"瘉","유",,1
6331,"瘐","유",,1
6332,"癒","유",,1
6333,"秞","유",,1
6334,"窬","유",,1
6335,"窳","유",,1
6336,"籲","유",,1
6337,"糅","유",,1
6338,"紐","뉴",,1
6339,"紐","유",,0
6340,"維","유",,1
6341,"緌","유",,1
6342,"羑","유",,1
6343,"聈","유",,1
6344,"腴","유",,1
6345,"臾","유",,1
6346,"荽","유",,1
6347,"莠","유",,1
6348,"萸","유",,1
6349,"蕕","유",,1
6350,"蕤","유",,1
6351,"薷","유",,1
6352,"蚰","유",,1
6353,"蚴","유",,1
6354,"蝤","유",,1
6355,"裕","유",,1
6356,"褕","유",,1
6357,"誘","유",,1
6358,"諛","유",,1
6359,"諭","유",,1
6360,"讉","유",,1
6361,"趡","유",,1
6362,"趡","추",,0
6363,"踰","유",,1
6364,"蹂","유",,1
6365,"逌","유",,1
6366,"逾","유",,1
6367,"遊","유",,1
6368,"遺","유",,1
6369,"鄃","유",,1
6370,"酉","유",,1
6371,"釉","유",,1
6372,"鈕","뉴",,1
6373,"鈕","유",,0
6374,"鍮","유",,1
6375,"鞣","유",,1
6376,"鮪","유",,1
6377,"黝","유",,1
6378,"鼬","유",,1
6379,"龥","유",,1
6380,"儥","육",,1
6381,"堉","육",,1
6382,"毓","육",,1
6383,"淯","육",,1
6384,"肉","육",,1
6385,"育","육",,1
6386,"衄","뉵",,1
6387,"衄","육",,0
6388,"奫","윤",,1
6389,"昀","윤",,1
6390,"橍","윤",,1
6391,"荺","윤",,1
6392,"鈗","윤",,1
6393,"鋆","윤",,1
6394,"閏","윤",,1
6395,"閠","윤",,1
6396,"阭","윤",,1
6397,"欥","율",,1
6398,"欥","일",,0
6399,"潏","율",,1
6400,"燏","율",,1
6401,"矞","율",,1
6402,"聿","율",,1
6403,"茟","율",,1
6404,"霱","율",,1
6405,"霱","휼",,0
6406,"鴥","율",,1
6407,"戎","융",,1
6408,"瀜","융",,1
6409,"狨","융",,1
6410,"絨","융",,1
6411,"融","융",,1
6412,"听","은",,1
6413,"嚚","은",,1
6414,"圁","은",,1
6415,"垠","은",,1
6416,"垽","은",,1
6417,"嶾","은",,1
6418,"慇","은",,1
6419,"憖","은",,1
6420,"斦","은",,1
6421,"檃","은",,1
6422,"檭","은",,1
6423,"檼","은",,1
6424,"殷","은",,1
6425,"泿","은",,1
6426,"溵","은",,1
6427,"濦","은",,1
6428,"狺","은",,1
6429,"珢","은",,1
6430,"癮","은",,1
6431,"磤","은",,1
6432,"蒑","은",,1
6433,"蒽","은",,1
6434,"蘟","은",,1
6435,"訔","은",,1
6436,"訢","은",,1
6437,"誾","은",,1
6438,"鄞","은",,1
6439,"齗","은",,1
6440,"乙","을",,1
6441,"圪","을",,1
6442,"鳦","을",,1
6443,"吟","음",,1
6444,"喑","음",,1
6445,"噾","음",,1
6446,"崟","음",,1
6447,"廕","음",,1
6448,"愔","음",,1
6449,"淫","음",,1
6450,"蔭","음",,1
6451,"陰","음",,1
6452,"霪","음",,1
6453,"音","음",,1
6454,"韾","음",,1
6455,"飮","음",,1
6456,"悒","읍",,1
6457,"挹","읍",,1
6458,"揖","읍",,1
6459,"泣","읍",,1
6460,"浥","읍",,1
6461,"邑","읍",,1
6462,"凝","응",,1
6463,"應","응",,1
6464,"膺","응",,1
6465,"鷹","응",,1
6466,"依","의",,1
6467,"倚","의",,1
6468,"儀","의",,1
6469,"儗","의",,1
6470,"凒","의",,1
6471,"劓","의",,1
6472,"宜","의",,1
6473,"嶷","의",,1
6474,"意","의",,1
6475,"懿","의",,1
6476,"擬","의",,1
6477,"椅","의",,1
6478,"欹","의",,1
6479,"毅","의",,1
6480,"漪","의",,1
6481,"疑","의",,1
6482,"矣","의",,1
6483,"礒","의",,1
6484,"禕","의",,1
6485,"義","의",,1
6486,"艤","의",,1
6487,"薏","의",,1
6488,"薿","의",,1
6489,"螘","의",,1
6490,"蟻","의",,1
6491,"衣","의",,1
6492,"誼","의",,1
6493,"議","의",,1
6494,"醫","의",,1
6495,"饐","의",,1
6496,"鸃","의",,1
6497,"二","이",,1
6498,"以","이",,1
6499,"佴","이",,1
6500,"呢","니",,1
6501,"呢","이",,0
6502,"咿","이",,1
6503,"夷","이",,1
6504,"姨","이",,1
6505,"媐","이",,1
6506,"尔","이",,1
6507,"尼","니",,1
6508,"尼","이",,0
6509,"峓","이",,1
6510,"已","이",,1
6511,"巸","이",,1
6512,"巸","희",,0
6513,"廙","이",,1
6514,"弛","이",,1
6515,"彛","이",,1
6516,"彝","이",,1
6517,"怡","이",,1
6518,"怩","니",,1
6519,"怩","이",,0
6520,"恞","이",,1
6521,"敡","이",,1
6522,"杝","이",,1
6523,"柅","니",,1
6524,"柅","이",,0
6525,"栭","이",,1
6526,"栮","이",,1
6527,"歋","이",,1
6528,"泥","니",,1
6529,"泥","이",,0
6530,"洟","이",,1
6531,"洢","이",,1
6532,"洱","이",,1
6533,"爾","이",,1
6534,"珆","이",,1
6535,"珆","태",,0
6536,"珥","이",,1
6537,"異","이",,1
6538,"痍","이",,1
6539,"祢","니",,1
6540,"祢","이",,0
6541,"禰","니",,1
6542,"禰","이",,0
6543,"移","이",,1
6544,"而","이",,1
6545,"耳","이",,1
6546,"聏","이",,1
6547,"肄","이",,1
6548,"膩","니",,1
6549,"膩","이",,0
6550,"苡","이",,1
6551,"荑","이",,1
6552,"薾","이",,1
6553,"訑","이",,1
6554,"詒","이",,1
6555,"詒","태",,0
6556,"貤","이",,1
6557,"貳","이",,1
6558,"貽","이",,1
6559,"迤","이",,1
6560,"邇","이",,1
6561,"鉺","이",,1
6562,"陑","이",,1
6563,"隶","이",,1
6564,"頤","이",,1
6565,"飴","이",,1
6566,"馜","니",,1
6567,"馜","이",,0
6568,"鴯","이",,1
6569,"匿","닉",,1
6570,"匿","익",,0
6571,"弋","익",,1
6572,"杙","익",,1
6573,"榏","익",,1
6574,"溺","닉",,1
6575,"溺","익",,0
6576,"瀷","익",,1
6577,"熤","익",,1
6578,"益","익",,1
6579,"翊","익",,1
6580,"翌","익",,1
6581,"翼","익",,1
6582,"謚","익",,1
6583,"釴","익",,1
6584,"鷁","익",,1
6585,"人","인",,1
6586,"仁","인",,1
6587,"仞","인",,1
6588,"儿","인",,1
6589,"刃","인",,1
6590,"印","인",,1
6591,"因","인",,1
6592,"堙","인",,1
6593,"夤","인",,1
6594,"姻","인",,1
6595,"婣","인",,1
6596,"寅","인",,1
6597,"引","인",,1
6598,"忈","인",,1
6599,"忍","인",,1
6600,"忎","인",,1
6601,"扨","인",,1
6602,"朄","인",,1
6603,"歅","인",,1
6604,"氤","인",,1
6605,"洇","인",,1
6606,"湮","인",,1
6607,"濥","인",,1
6608,"牣","인",,1
6609,"璌","인",,1
6610,"禋","인",,1
6611,"秵","인",,1
6612,"絪","인",,1
6613,"芢","인",,1
6614,"茵","인",,1
6615,"蚓","인",,1
6616,"裀","인",,1
6617,"認","인",,1
6618,"諲","인",,1
6619,"鈏","인",,1
6620,"靭","인",,1
6621,"靷","인",,1
6622,"一","일",,1
6623,"佚","일",,1
6624,"佾","일",,1
6625,"劮","일",,1
6626,"壹","일",,1
6627,"妷","일",,1
6628,"妷","질",,0
6629,"日","일",,1
6630,"昵","닐",,1
6631,"昵","일",,0
6632,"暱","닐",,1
6633,"暱","일",,0
6634,"泆","일",,1
6635,"浂","일",,1
6636,"溢","일",,1
6637,"軼","일",,1
6638,"逸","일",,1
6639,"鎰","일",,1
6640,"馹","일",,1
6641,"壬","임",,1
6642,"妊","임",,1
6643,"姙","임",,1
6644,"恁","임",,1
6645,"稔","임",,1
6646,"紝","임",,1
6647,"絍","임",,1
6648,"腍","임",,1
6649,"荏","임",,1
6650,"衽","임",,1
6651,"袵","임",,1
6652,"賃","임",,1
6653,"銋","임",,1
6654,"飪","임",,1
6655,"入","입",,1
6656,"卄","입",,1
6657,"廿","입",,1
6658,"仍","잉",,1
6659,"剩","잉",,1
6660,"媵","잉",,1
6661,"孕","잉",,1
6662,"芿","잉",,1
6663,"仔","자",,1
6664,"刺","자",,1
6665,"刺","척",,0
6666,"呰","자",,1
6667,"咨","자",,1
6668,"姉","자",,1
6669,"姊","자",,1
6670,"姿","자",,1
6671,"嬨","자",,1
6672,"子","자",,1
6673,"孖","자",,1
6674,"字","자",,1
6675,"孜","자",,1
6676,"孶","자",,1
6677,"恣","자",,1
6678,"慈","자",,1
6679,"柘","자",,1
6680,"泚","자",,1
6681,"滋","자",,1
6682,"炙","자",,1
6683,"炙","적",,0
6684,"煮","자",,1
6685,"牸","자",,1
6686,"玆","자",,1
6687,"瓷","자",,1
6688,"疵","자",,1
6689,"眥","자",,1
6690,"眦","자",,1
6691,"磁","자",,1
6692,"秄","자",,1
6693,"籽","자",,1
6694,"粢","자",,1
6695,"紫","자",,1
6696,"者","자",,1
6697,"耔","자",,1
6698,"胾","자",,1
6699,"自","자",,1
6700,"茈","자",,1
6701,"茨","자",,1
6702,"茲","자",,1
6703,"莿","자",,1
6704,"蔗","자",,1
6705,"藉","자",,1
6706,"虸","자",,1
6707,"觜","자",,1
6708,"訾","자",,1
6709,"諮","자",,1
6710,"貲","자",,1
6711,"資","자",,1
6712,"赭","자",,1
6713,"鎡","자",,1
6714,"雌","자",,1
6715,"頿","자",,1
6716,"髭","자",,1
6717,"鮓","자",,1
6718,"鶿","자",,1
6719,"鷓","자",,1
6720,"作","작",,1
6721,"勺","작",,1
6722,"嚼","작",,1
6723,"圴","작",,1
6724,"妰","작",,1
6725,"婥","작",,1
6726,"岝","작",,1
6727,"怍","작",,1
6728,"斫","작",,1
6729,"斱","작",,1
6730,"昨","작",,1
6731,"柞","작",,1
6732,"汋","작",,1
6733,"灼","작",,1
6734,"炸","작",,1
6735,"焯","작",,1
6736,"爵","작",,1
6737,"犳","작",,1
6738,"皭","작",,1
6739,"碏","작",,1
6740,"綽","작",,1
6741,"芍","작",,1
6742,"酌","작",,1
6743,"雀","작",,1
6744,"鵲","작",,1
6745,"剗","잔",,1
6746,"孱","잔",,1
6747,"棧","잔",,1
6748,"殘","잔",,1
6749,"潺","잔",,1
6750,"盞","잔",,1
6751,"驏","잔",,1
6752,"岑","잠",,1
6753,"暫","잠",,1
6754,"涔","잠",,1
6755,"潛","잠",,1
6756,"潜","잠",,1
6757,"箴","잠",,1
6758,"簪","잠",,1
6759,"蠶","잠",,1
6760,"卡","잡",,1
6761,"囃","잡",,1
6762,"眨","잡",,1
6763,"磼","잡",,1
6764,"襍","잡",,1
6765,"雜","잡",,1
6766,"丈","장",,1
6767,"仉","장",,1
6768,"仗","장",,1
6769,"傽","장",,1
6770,"匠","장",,1
6771,"場","장",,1
6772,"墇","장",,1
6773,"墻","장",,1
6774,"壮","장",,1
6775,"壯","장",,1
6776,"奘","장",,1
6777,"奬","장",,1
6778,"妝","장",,1
6779,"嬙","장",,1
6780,"将","장",,1
6781,"將","장",,1
6782,"嶂","장",,1
6783,"嶈","장",,1
6784,"帳","장",,1
6785,"庄","장",,1
6786,"廧","장",,1
6787,"戕","장",,1
6788,"掌","장",,1
6789,"暲","장",,1
6790,"杖","장",,1
6791,"樟","장",,1
6792,"檣","장",,1
6793,"欌","장",,1
6794,"漳","장",,1
6795,"漿","장",,1
6796,"牂","장",,1
6797,"牆","장",,1
6798,"獎","장",,1
6799,"獐","장",,1
6800,"璋","장",,1
6801,"瘴","장",,1
6802,"粧","장",,1
6803,"糚","장",,1
6804,"羘","장",,1
6805,"腸","장",,1
6806,"臟","장",,1
6807,"臧","장",,1
6808,"莊","장",,1
6809,"萇","장",,1
6810,"葬","장",,1
6811,"蔣","장",,1
6812,"薔","장",,1
6813,"藏","장",,1
6814,"蘠","장",,1
6815,"裝","장",,1
6816,"贓","장",,1
6817,"遧","장",,1
6818,"鄣","장",,1
6819,"醬","장",,1
6820,"鏘","장",,1
6821,"長","장",,1
6822,"障","장",,1
6823,"餦","장",,1
6824,"麞","장",,1
6825,"再","재",,1
6826,"哉","재",,1
6827,"在","재",,1
6828,"夈","재",,1
6829,"宰","재",,1
6830,"崽","재",,1
6831,"才","재",,1
6832,"扗","재",,1
6833,"捚","재",,1
6834,"材","재",,1
6835,"栽","재",,1
6836,"梓","재",,1
6837,"榟","재",,1
6838,"渽","재",,1
6839,"溨","재",,1
6840,"滓","재",,1
6841,"災","재",,1
6842,"灾","재",,1
6843,"縡","재",,1
6844,"纔","재",,1
6845,"裁","재",,1
6846,"財","재",,1
6847,"賳","재",,1
6848,"載","재",,1
6849,"釮","재",,1
6850,"齋","재",,1
6851,"齎","재",,1
6852,"崢","쟁",,1
6853,"爭","쟁",,1
6854,"猙","쟁",,1
6855,"琤","쟁",,1
6856,"箏","쟁",,1
6857,"諍","쟁",,1
6858,"錚","쟁",,1
6859,"鎗","쟁",,1
6860,"佇","저",,1
6861,"低","저",,1
6862,"儲","저",,1
6863,"咀","저",,1
6864,"姐","저",,1
6865,"宁","저",,1
6866,"岨","저",,1
6867,"底","저",,1
6868,"抵","저",,1
6869,"杵","저",,1
6870,"杼","저",,1
6871,"柢","저",,1
6872,"楮","저",,1
6873,"樗","저",,1
6874,"氐","저",,1
6875,"沮","저",,1
6876,"渚","저",,1
6877,"潴","저",,1
6878,"瀦","저",,1
6879,"牴","저",,1
6880,"狙","저",,1
6881,"猪","저",,1
6882,"疽","저",,1
6883,"箸","저",,1
6884,"紵","저",,1
6885,"罝","저",,1
6886,"羝","저",,1
6887,"苧","저",,1
6888,"苴","저",,1
6889,"菹","저",,1
6890,"著","저",,1
6891,"藷","저",,1
6892,"蛆","저",,1
6893,"袛","저",,1
6894,"褚","저",,1
6895,"觝","저",,1
6896,"詆","저",,1
6897,"詛","저",,1
6898,"詝","저",,1
6899,"貯","저",,1
6900,"躇","저",,1
6901,"這","저",,1
6902,"邸","저",,1
6903,"陼","저",,1
6904,"雎","저",,1
6905,"齟","저",,1
6906,"勣","적",,1
6907,"吊","적",,1
6908,"啇","적",,1
6909,"嫡","적",,1
6910,"寂","적",,1
6911,"摘","적",,1
6912,"敵","적",,1
6913,"樀","적",,1
6914,"滴","적",,1
6915,"狄","적",,1
6916,"玓","적",,1
6917,"的","적",,1
6918,"磧","적",,1
6919,"積","적",,1
6920,"笛","적",,1
6921,"籍","적",,1
6922,"糴","적",,1
6923,"績","적",,1
6924,"翟","적",,1
6925,"荻","적",,1
6926,"菂","적",,1
6927,"覿","적",,1
6928,"謫","적",,1
6929,"賊","적",,1
6930,"赤","적",,1
6931,"跡","적",,1
6932,"蹟","적",,1
6933,"迪","적",,1
6934,"迹","적",,1
6935,"逖","적",,1
6936,"適","적",,1
6937,"鏑","적",,1
6938,"馰","적",,1
6939,"佃","전",,1
6940,"佺","전",,1
6941,"傳","전",,1
6942,"典","전",,1
6943,"冿","전",,1
6944,"冿","점",,0
6945,"前","전",,1
6946,"剪","전",,1
6947,"吮","전",,1
6948,"囀","전",,1
6949,"塡","전",,1
6950,"塡","진",,0
6951,"塼","전",,1
6952,"奠","전",,1
6953,"姾","전",,1
6954,"嫥","전",,1
6955,"專","전",,1
6956,"屇","전",,1
6957,"展","전",,1
6958,"巓","전",,1
6959,"廛","전",,1
6960,"悛","전",,1
6961,"戩","전",,1
6962,"戰","전",,1
6963,"揃","전",,1
6964,"搌","전",,1
6965,"搷","전",,1
6966,"旃","전",,1
6967,"朘","전",,1
6968,"栓","전",,1
6969,"栴","전",,1
6970,"橏","전",,1
6971,"殿","전",,1
6972,"氈","전",,1
6973,"沺","전",,1
6974,"湔","전",,1
6975,"澱","전",,1
6976,"澶","전",,1
6977,"瀍","전",,1
6978,"煎","전",,1
6979,"牋","전",,1
6980,"琠","전",,1
6981,"瑔","전",,1
6982,"甎","전",,1
6983,"甸","전",,1
6984,"畋","전",,1
6985,"畑","전",,1
6986,"痊","전",,1
6987,"癜","전",,1
6988,"癲","전",,1
6989,"磚","전",,1
6990,"筌","전",,1
6991,"箋","전",,1
6992,"箭","전",,1
6993,"篆","전",,1
6994,"籛","전",,1
6995,"纏","전",,1
6996,"羶","전",,1
6997,"翦","전",,1
6998,"腆","전",,1
6999,"膞","전",,1
7000,"荃","전",,1
7001,"詮","전",,1
7002,"賟","전",,1
7003,"躔","전",,1
7004,"輇","전",,1
7005,"輾","전",,1
7006,"轉","전",,1
7007,"邅","전",,1
7008,"鄽","전",,1
7009,"鈿","전",,1
7010,"銓","전",,1
7011,"鋑","전",,1
7012,"錢","전",,1
7013,"錪","전",,1
7014,"鐫","전",,1
7015,"雋","전",,1
7016,"雋","준",,0
7017,"電","전",,1
7018,"靛","전",,1
7019,"靦","전",,1
7020,"顓","전",,1
7021,"顚","전",,1
7022,"顫","전",,1
7023,"飦","전",,1
7024,"餞","전",,1
7025,"餰","전",,1
7026,"鬋","전",,1
7027,"鱣","전",,1
7028,"鸇","전",,1
7029,"切","절",,1
7030,"切","체",,0
7031,"墆","절",,1
7032,"墆","체",,0
7033,"岊","절",,1
7034,"截","절",,1
7035,"折","절",,1
7036,"晢","절",,1
7037,"晢","제",,0
7038,"浙","절",,1
7039,"癤","절",,1
7040,"竊","절",,1
7041,"節","절",,1
7042,"絕","절",,1
7043,"絶","절",,1
7044,"佔","점",,1
7045,"占","점",,1
7046,"坫","점",,1
7047,"墊","점",,1
7048,"奌","점",,1
7049,"岾","점",,1
7050,"店","점",,1
7051,"漸","점",,1
7052,"点","점",,1
7053,"玷","점",,1
7054,"笘","점",,1
7055,"簟","점",,1
7056,"粘","점",,1
7057,"苫","점",,1
7058,"蔪","점",,1
7059,"蛅","점",,1
7060,"覘","점",,1
7061,"霑","점",,1
7062,"颭","점",,1
7063,"鮎","점",,1
7064,"黏","점",,1
7065,"點","점",,1
7066,"接","접",,1
7067,"摺","접",,1
7068,"椄","접",,1
7069,"楪","접",,1
7070,"蜨","접",,1
7071,"蝶","접",,1
7072,"跕","접",,1
7073,"蹀","접",,1
7074,"鰈","접",,1
7075,"丁","정",,1
7076,"井","정",,1
